"","Gene","statistic","pvalue","adj_p_value"
"40797","242367_at"," 2.439316e+00","3.046604e-02","1.000000e+00"
"40798","242368_at"," 2.120665e+00","4.560902e-02","1.000000e+00"
"40799","242369_x_at","-7.718967e-01","4.541998e-01","1.000000e+00"
"40800","242370_at"," 1.633008e+00","1.244465e-01","1.000000e+00"
"40801","242371_x_at","-1.195096e+00","2.486612e-01","1.000000e+00"
"40802","242372_s_at"," 2.206939e+00","3.614826e-02","1.000000e+00"
"40803","242373_at","-5.486454e-03","9.956825e-01","1.000000e+00"
"40804","242374_at","-1.710871e+00","1.133811e-01","1.000000e+00"
"40805","242375_x_at"," 1.427702e+00","1.676620e-01","1.000000e+00"
"40806","242376_at"," 4.617128e-01","6.505108e-01","1.000000e+00"
"40807","242379_at"," 3.252754e-02","9.745352e-01","1.000000e+00"
"40808","242380_at"," 2.284999e+00","3.067420e-02","1.000000e+00"
"40809","242381_x_at"," 1.404410e+00","1.756415e-01","1.000000e+00"
"40810","242382_at"," 6.357066e-01","5.352961e-01","1.000000e+00"
"40811","242384_at","-1.714910e+00","1.094286e-01","1.000000e+00"
"40812","242385_at","-1.223431e+00","2.378397e-01","1.000000e+00"
"40813","242386_x_at"," 9.766201e-01","3.436247e-01","1.000000e+00"
"40814","242387_at","-2.929335e+00","1.190540e-02","1.000000e+00"
"40815","242388_x_at","-2.988193e+00","1.307730e-02","1.000000e+00"
"40816","242389_at"," 2.975486e-02","9.765765e-01","1.000000e+00"
"40817","242390_at","-2.097851e+00","5.899968e-02","1.000000e+00"
"40818","242391_at"," 8.462356e-02","9.341375e-01","1.000000e+00"
"40819","242392_at"," 2.017700e+00","5.592479e-02","1.000000e+00"
"40820","242394_at"," 1.175434e-03","9.990735e-01","1.000000e+00"
"40821","242395_at"," 9.136090e-01","3.782980e-01","1.000000e+00"
"40822","242397_at","-4.505302e+00","1.282017e-03","1.000000e+00"
"40823","242399_at","-5.068919e-01","6.209312e-01","1.000000e+00"
"40824","242400_at","-3.217750e-01","7.516946e-01","1.000000e+00"
"40825","242401_x_at"," 4.099312e+00","4.473032e-04","1.000000e+00"
"40826","242403_at","-1.559844e+00","1.426819e-01","1.000000e+00"
"40827","242404_at","-9.841285e-01","3.456965e-01","1.000000e+00"
"40828","242405_at","-1.645708e+00","1.180493e-01","1.000000e+00"
"40829","242406_at"," 6.363886e-01","5.311458e-01","1.000000e+00"
"40830","242407_at","-9.269762e-01","3.670261e-01","1.000000e+00"
"40831","242409_at"," 4.525561e-01","6.570248e-01","1.000000e+00"
"40832","242410_s_at"," 1.259367e+00","2.229196e-01","1.000000e+00"
"40833","242411_at"," 1.349237e+00","1.972652e-01","1.000000e+00"
"40834","242412_at"," 1.785841e+00","8.801871e-02","1.000000e+00"
"40835","242413_at","-9.933208e-01","3.307325e-01","1.000000e+00"
"40836","242414_at"," 5.886390e-01","5.645604e-01","1.000000e+00"
"40837","242417_at"," 3.215964e+00","6.776248e-03","1.000000e+00"
"40838","242418_at","-4.298084e+00","7.280760e-04","1.000000e+00"
"40839","242419_at"," 1.586437e+00","1.339504e-01","1.000000e+00"
"40840","242420_at"," 2.462236e+00","2.255878e-02","1.000000e+00"
"40841","242421_at"," 1.253962e+00","2.260457e-01","1.000000e+00"
"40842","242422_at"," 1.619931e+00","1.218367e-01","1.000000e+00"
"40843","242423_x_at"," 1.998124e+00","6.014091e-02","1.000000e+00"
"40844","242424_at","-8.577895e-02","9.329380e-01","1.000000e+00"
"40845","242426_at"," 1.918947e+00","6.950710e-02","1.000000e+00"
"40846","242427_at","-1.167360e+00","2.659398e-01","1.000000e+00"
"40847","242428_at","-8.094949e-01","4.359906e-01","1.000000e+00"
"40848","242430_at"," 7.920918e-01","4.436944e-01","1.000000e+00"
"40849","242431_at","-2.174055e+00","4.196741e-02","1.000000e+00"
"40850","242432_at","-9.004115e-01","3.820130e-01","1.000000e+00"
"40851","242433_at","-8.493913e-01","4.113772e-01","1.000000e+00"
"40852","242434_at","-3.601635e-01","7.256778e-01","1.000000e+00"
"40853","242435_at"," 1.533620e+00","1.441717e-01","1.000000e+00"
"40854","242438_at","-2.108241e+00","4.777187e-02","1.000000e+00"
"40855","242439_s_at","-1.867638e+00","8.067224e-02","1.000000e+00"
"40856","242440_at","-1.693664e+00","1.102229e-01","1.000000e+00"
"40857","242441_at"," 9.251027e-01","3.639516e-01","1.000000e+00"
"40858","242442_x_at"," 6.655882e-01","5.158619e-01","1.000000e+00"
"40859","242443_at","-5.990699e-01","5.584071e-01","1.000000e+00"
"40860","242444_at","-1.726105e+00","1.103305e-01","1.000000e+00"
"40861","242445_at"," 2.595036e+00","1.635569e-02","1.000000e+00"
"40862","242446_at"," 1.816323e+00","8.225416e-02","1.000000e+00"
"40863","242447_at","-3.183370e-01","7.545654e-01","1.000000e+00"
"40864","242448_at","-6.628070e-01","5.184230e-01","1.000000e+00"
"40865","242449_at","-8.452441e-01","4.107036e-01","1.000000e+00"
"40866","242450_at"," 3.224962e+00","3.197848e-03","1.000000e+00"
"40867","242451_x_at"," 4.971367e-01","6.245891e-01","1.000000e+00"
"40868","242452_at","-1.547936e+00","1.507365e-01","1.000000e+00"
"40869","242453_at"," 1.219438e+00","2.372023e-01","1.000000e+00"
"40870","242454_at","-5.948440e-01","5.625602e-01","1.000000e+00"
"40871","242455_at"," 1.222637e+00","2.429790e-01","1.000000e+00"
"40872","242457_at","-2.358601e+00","3.749527e-02","1.000000e+00"
"40873","242458_at"," 1.781111e+00","9.197462e-02","1.000000e+00"
"40874","242459_at"," 8.359514e-01","4.157528e-01","1.000000e+00"
"40875","242460_at","-2.944780e-02","9.767748e-01","1.000000e+00"
"40876","242462_at","-3.611360e-01","7.242540e-01","1.000000e+00"
"40877","242463_x_at"," 1.199678e+00","2.460723e-01","1.000000e+00"
"40878","242464_at"," 1.799667e+00","9.509872e-02","1.000000e+00"
"40879","242465_at","-3.187684e-02","9.748478e-01","1.000000e+00"
"40880","242467_at","-1.169460e+00","2.558599e-01","1.000000e+00"
"40881","242468_at"," 1.557555e+00","1.332853e-01","1.000000e+00"
"40882","242469_at"," 2.282736e+00","3.268811e-02","1.000000e+00"
"40883","242470_at","-3.305941e+00","4.457599e-03","1.000000e+00"
"40884","242471_at","-3.809140e+00","1.956094e-03","1.000000e+00"
"40885","242472_x_at","-5.426449e-01","5.951663e-01","1.000000e+00"
"40886","242473_at"," 1.216020e+00","2.497606e-01","1.000000e+00"
"40887","242475_at"," 2.129785e+00","5.294878e-02","1.000000e+00"
"40888","242476_at","-4.165656e-01","6.816146e-01","1.000000e+00"
"40889","242477_at"," 1.312789e+00","2.101366e-01","1.000000e+00"
"40890","242478_at","-1.793433e+00","8.674311e-02","1.000000e+00"
"40891","242479_s_at"," 2.189535e+00","4.432783e-02","1.000000e+00"
"40892","242480_at","-2.082917e+00","5.116158e-02","1.000000e+00"
"40893","242481_at","-1.384847e+00","1.820288e-01","1.000000e+00"
"40894","242482_at","-2.103964e+00","5.416822e-02","1.000000e+00"
"40895","242483_at"," 1.104780e+00","2.850790e-01","1.000000e+00"
"40896","242484_at"," 2.364636e+00","3.225120e-02","1.000000e+00"
"40897","242485_at","-2.210391e+00","4.191797e-02","1.000000e+00"
"40898","242488_at"," 2.050478e+00","5.535964e-02","1.000000e+00"
"40899","242489_at"," 2.101308e+00","5.464735e-02","1.000000e+00"
"40900","242490_at","-8.662883e-01","3.983720e-01","1.000000e+00"
"40901","242491_at"," 1.135470e+00","2.725137e-01","1.000000e+00"
"40902","242492_at"," 4.321459e-01","6.702061e-01","1.000000e+00"
"40903","242493_at","-2.182578e-01","8.302166e-01","1.000000e+00"
"40904","242494_at","-9.386049e-01","3.590717e-01","1.000000e+00"
"40905","242495_at"," 1.994050e+00","5.997027e-02","1.000000e+00"
"40906","242496_at","-6.505677e-01","5.257180e-01","1.000000e+00"
"40907","242499_at"," 5.647982e-01","5.764523e-01","1.000000e+00"
"40908","242500_at","-2.387892e-01","8.153786e-01","1.000000e+00"
"40909","242501_at"," 2.763054e+00","1.365083e-02","1.000000e+00"
"40910","242502_at"," 2.111730e+00","4.837769e-02","1.000000e+00"
"40911","242504_at","-1.818917e-01","8.582947e-01","1.000000e+00"
"40912","242505_at"," 1.378859e+00","1.913157e-01","1.000000e+00"
"40913","242506_at","-1.609041e+00","1.253234e-01","1.000000e+00"
"40914","242507_at"," 8.126336e-01","4.267470e-01","1.000000e+00"
"40915","242508_at"," 6.761995e-01","5.100464e-01","1.000000e+00"
"40916","242509_at","-6.312204e-01","5.410768e-01","1.000000e+00"
"40917","242510_at"," 1.786641e+00","8.709784e-02","1.000000e+00"
"40918","242511_at"," 1.162243e+00","2.653635e-01","1.000000e+00"
"40919","242512_at","-3.585971e-02","9.718689e-01","1.000000e+00"
"40920","242513_x_at"," 1.172780e+00","2.599419e-01","1.000000e+00"
"40921","242516_x_at","-1.824656e-01","8.588144e-01","1.000000e+00"
"40922","242517_at"," 2.144658e+00","4.478663e-02","1.000000e+00"
"40923","242518_at"," 1.088963e+00","2.844102e-01","1.000000e+00"
"40924","242519_at"," 9.349526e-01","3.671734e-01","1.000000e+00"
"40925","242520_s_at"," 1.459811e+00","1.671944e-01","1.000000e+00"
"40926","242521_at","-2.768481e+00","1.263224e-02","1.000000e+00"
"40927","242522_at"," 2.193400e+00","3.979498e-02","1.000000e+00"
"40928","242523_at"," 1.120728e+00","2.759503e-01","1.000000e+00"
"40929","242524_at","-1.252665e+00","2.307487e-01","1.000000e+00"
"40930","242526_at"," 9.616717e-01","3.458487e-01","1.000000e+00"
"40931","242527_at"," 5.480627e-01","5.931682e-01","1.000000e+00"
"40932","242528_at","-1.453717e+00","1.649715e-01","1.000000e+00"
"40933","242529_x_at","-7.098267e-01","4.873825e-01","1.000000e+00"
"40934","242530_at"," 7.190287e-01","4.826528e-01","1.000000e+00"
"40935","242531_at","-3.054296e+00","6.394702e-03","1.000000e+00"
"40936","242533_at","-7.464370e-01","4.671304e-01","1.000000e+00"
"40937","242534_at"," 3.253714e+00","3.878931e-03","1.000000e+00"
"40938","242535_at"," 1.411438e+00","1.716684e-01","1.000000e+00"
"40939","242536_at","-2.581379e-01","7.980496e-01","1.000000e+00"
"40940","242537_at","-4.272035e-02","9.666510e-01","1.000000e+00"
"40941","242539_at"," 9.093577e-01","3.760155e-01","1.000000e+00"
"40942","242540_at","-4.095870e-01","6.889775e-01","1.000000e+00"
"40943","242541_at","-2.355799e+00","3.718103e-02","1.000000e+00"
"40944","242544_x_at","-1.495615e+00","1.561417e-01","1.000000e+00"
"40945","242546_at","-4.159287e+00","1.506877e-03","1.000000e+00"
"40946","242547_at"," 1.967561e+00","6.217869e-02","1.000000e+00"
"40947","242548_x_at","-1.812749e-02","9.858275e-01","1.000000e+00"
"40948","242550_at","-8.306181e-01","4.190840e-01","1.000000e+00"
"40949","242551_at","-6.894259e-01","5.013975e-01","1.000000e+00"
"40950","242552_x_at"," 7.982244e-01","4.360609e-01","1.000000e+00"
"40951","242555_at","-4.652755e-01","6.465862e-01","1.000000e+00"
"40952","242557_at"," 8.445381e-01","4.104917e-01","1.000000e+00"
"40953","242558_at","-2.870035e+00","1.035415e-02","1.000000e+00"
"40954","242559_at"," 2.247274e-01","8.237446e-01","1.000000e+00"
"40955","242560_at"," 2.851866e+00","1.191936e-02","1.000000e+00"
"40956","242561_at"," 1.265560e+00","2.294050e-01","1.000000e+00"
"40957","242565_x_at"," 6.335697e-01","5.348581e-01","1.000000e+00"
"40958","242567_at"," 7.981478e-01","4.376197e-01","1.000000e+00"
"40959","242568_s_at","-1.667568e-01","8.698063e-01","1.000000e+00"
"40960","242569_at"," 1.710450e+00","9.784215e-02","1.000000e+00"
"40961","242570_at"," 2.832082e+00","1.085360e-02","1.000000e+00"
"40962","242571_at"," 2.631824e+00","1.502463e-02","1.000000e+00"
"40963","242572_at","-1.789827e+00","9.703787e-02","1.000000e+00"
"40964","242574_at","-9.637564e-01","3.530847e-01","1.000000e+00"
"40965","242575_at"," 5.122313e-01","6.162134e-01","1.000000e+00"
"40966","242576_x_at","-1.268706e+00","2.259309e-01","1.000000e+00"
"40967","242577_at","-4.950103e-01","6.280190e-01","1.000000e+00"
"40968","242578_x_at","-7.201171e-02","9.435328e-01","1.000000e+00"
"40969","242579_at","-9.908085e-01","3.294820e-01","1.000000e+00"
"40970","242580_at","-1.010571e+00","3.307473e-01","1.000000e+00"
"40971","242581_at"," 8.760208e-01","3.984697e-01","1.000000e+00"
"40972","242582_at","-1.695128e+00","1.114468e-01","1.000000e+00"
"40973","242583_at"," 2.130999e+00","4.331870e-02","1.000000e+00"
"40974","242584_at","-1.376150e+00","1.848640e-01","1.000000e+00"
"40975","242585_at"," 3.596375e-01","7.234856e-01","1.000000e+00"
"40976","242586_at"," 2.811601e+00","9.328824e-03","1.000000e+00"
"40977","242588_at","-7.328350e-01","4.743502e-01","1.000000e+00"
"40978","242589_x_at"," 2.040080e+00","5.577141e-02","1.000000e+00"
"40979","242591_at"," 8.449431e-01","4.102343e-01","1.000000e+00"
"40980","242592_at"," 1.191103e+00","2.453374e-01","1.000000e+00"
"40981","242593_at","-1.524273e+00","1.540533e-01","1.000000e+00"
"40982","242594_at","-1.181825e+00","2.595051e-01","1.000000e+00"
"40983","242595_at"," 2.603515e-01","7.992301e-01","1.000000e+00"
"40984","242597_at"," 9.472019e-01","3.587362e-01","1.000000e+00"
"40985","242598_at","-2.379756e+00","2.952040e-02","1.000000e+00"
"40986","242600_at"," 1.744107e+00","9.381480e-02","1.000000e+00"
"40987","242601_at"," 5.917575e+00","8.113907e-06","3.453279e-01"
"40988","242603_x_at"," 7.535553e-01","4.586675e-01","1.000000e+00"
"40989","242604_at"," 7.044460e-01","4.887402e-01","1.000000e+00"
"40990","242606_at"," 5.502262e-01","5.915398e-01","1.000000e+00"
"40991","242608_x_at","-6.802220e-01","5.059492e-01","1.000000e+00"
"40992","242609_x_at","-1.130220e+00","2.798277e-01","1.000000e+00"
"40993","242611_at","-8.061570e-01","4.360190e-01","1.000000e+00"
"40994","242612_at","-1.501755e+00","1.626219e-01","1.000000e+00"
"40995","242613_at"," 1.171600e+00","2.506649e-01","1.000000e+00"
"40996","242614_at"," 2.488297e+00","2.699805e-02","1.000000e+00"
"40997","242615_at"," 6.452192e-01","5.301819e-01","1.000000e+00"
"40998","242616_at","-4.115118e-01","6.887499e-01","1.000000e+00"
"40999","242617_at"," 2.268856e-01","8.227023e-01","1.000000e+00"
"41000","242618_at","-7.491261e-01","4.639633e-01","1.000000e+00"
"41001","242619_x_at","-7.262544e-01","4.748589e-01","1.000000e+00"
"41002","242620_at"," 2.128151e+00","4.150063e-02","1.000000e+00"
"41003","242622_x_at","-3.674132e-01","7.195164e-01","1.000000e+00"
"41004","242623_x_at"," 1.841021e+00","7.836137e-02","1.000000e+00"
"41005","242624_at"," 1.097847e+00","2.887717e-01","1.000000e+00"
"41006","242625_at","-4.793545e+00","3.716276e-04","1.000000e+00"
"41007","242626_at"," 3.214902e+00","4.885463e-03","1.000000e+00"
"41008","242627_at"," 1.804716e+00","8.803788e-02","1.000000e+00"
"41009","242629_at","-1.142946e+00","2.674017e-01","1.000000e+00"
"41010","242630_at"," 1.328481e+00","1.994217e-01","1.000000e+00"
"41011","242631_x_at","-9.213292e-01","3.735933e-01","1.000000e+00"
"41012","242632_at"," 1.040510e+00","3.151742e-01","1.000000e+00"
"41013","242634_at"," 1.559387e+00","1.289685e-01","1.000000e+00"
"41014","242635_s_at"," 2.317550e+00","2.931150e-02","1.000000e+00"
"41015","242636_at","-6.681381e-02","9.476034e-01","1.000000e+00"
"41016","242637_at","-1.044737e+00","3.153855e-01","1.000000e+00"
"41017","242638_at","-1.378809e+00","2.002628e-01","1.000000e+00"
"41018","242639_at","-1.043905e+00","3.129050e-01","1.000000e+00"
"41019","242640_at"," 1.948178e+00","7.266540e-02","1.000000e+00"
"41020","242641_at","-7.363210e-02","9.422604e-01","1.000000e+00"
"41021","242642_at","-1.335898e+00","2.082600e-01","1.000000e+00"
"41022","242643_x_at"," 9.609315e-01","3.537006e-01","1.000000e+00"
"41023","242645_at","-1.151205e+00","2.735541e-01","1.000000e+00"
"41024","242646_at","-1.243228e+00","2.323458e-01","1.000000e+00"
"41025","242648_at"," 9.736473e-01","3.443192e-01","1.000000e+00"
"41026","242649_x_at"," 3.312654e+00","2.865120e-03","1.000000e+00"
"41027","242651_at","-9.113012e-01","3.804882e-01","1.000000e+00"
"41028","242652_at","-2.043760e-01","8.402995e-01","1.000000e+00"
"41029","242653_at"," 2.406339e-01","8.129287e-01","1.000000e+00"
"41030","242654_at"," 1.113690e+00","2.817813e-01","1.000000e+00"
"41031","242656_at","-1.587761e+00","1.264889e-01","1.000000e+00"
"41032","242658_at"," 3.095406e-01","7.610329e-01","1.000000e+00"
"41033","242659_at"," 3.482698e+00","2.140845e-03","1.000000e+00"
"41034","242660_at"," 3.407311e-01","7.372291e-01","1.000000e+00"
"41035","242661_x_at","-2.202572e-01","8.279800e-01","1.000000e+00"
"41036","242662_at","-5.313547e-01","6.021601e-01","1.000000e+00"
"41037","242663_at","-6.605393e-01","5.191871e-01","1.000000e+00"
"41038","242664_at","-3.635904e+00","4.681802e-03","1.000000e+00"
"41039","242665_at","-9.263941e-01","3.680190e-01","1.000000e+00"
"41040","242666_at"," 1.227450e+00","2.317086e-01","1.000000e+00"
"41041","242667_at"," 1.397262e+00","1.775613e-01","1.000000e+00"
"41042","242668_x_at"," 8.400411e-01","4.125948e-01","1.000000e+00"
"41043","242669_at","-1.483435e+00","1.581977e-01","1.000000e+00"
"41044","242671_at","-2.839891e-01","7.808688e-01","1.000000e+00"
"41045","242672_at","-1.358021e+00","1.956093e-01","1.000000e+00"
"41046","242673_at","-1.416774e+00","1.673983e-01","1.000000e+00"
"41047","242674_at"," 4.540019e-01","6.574475e-01","1.000000e+00"
"41048","242675_x_at"," 6.927212e-01","5.018416e-01","1.000000e+00"
"41049","242676_at"," 5.044145e-01","6.227751e-01","1.000000e+00"
"41050","242677_at","-3.957089e+00","2.200577e-03","1.000000e+00"
"41051","242678_at"," 1.569816e-01","8.776667e-01","1.000000e+00"
"41052","242680_at","-4.546298e+00","9.719184e-04","1.000000e+00"
"41053","242681_at"," 4.532627e-01","6.560905e-01","1.000000e+00"
"41054","242682_at"," 2.715708e-01","7.896139e-01","1.000000e+00"
"41055","242683_at"," 2.852057e+00","8.350554e-03","1.000000e+00"
"41056","242684_at"," 1.662220e+00","1.147796e-01","1.000000e+00"
"41057","242685_at"," 3.025590e-01","7.658295e-01","1.000000e+00"
"41058","242686_at"," 2.296910e-01","8.208287e-01","1.000000e+00"
"41059","242688_at","-1.339796e+00","2.041849e-01","1.000000e+00"
"41060","242689_at"," 2.154800e+00","4.331982e-02","1.000000e+00"
"41061","242690_at","-1.434125e+00","1.728077e-01","1.000000e+00"
"41062","242691_at","-1.413953e+00","1.715106e-01","1.000000e+00"
"41063","242692_at","-3.227121e-02","9.747220e-01","1.000000e+00"
"41064","242693_at","-5.982677e-01","5.574212e-01","1.000000e+00"
"41065","242694_at"," 1.140633e+00","2.664191e-01","1.000000e+00"
"41066","242695_at","-2.482610e+00","2.252695e-02","1.000000e+00"
"41067","242696_at"," 5.476039e-01","5.935705e-01","1.000000e+00"
"41068","242697_at","-1.263162e+00","2.244094e-01","1.000000e+00"
"41069","242698_at"," 1.116539e+00","2.875266e-01","1.000000e+00"
"41070","242699_at","-2.500016e+00","2.794116e-02","1.000000e+00"
"41071","242702_at"," 9.136374e-01","3.743516e-01","1.000000e+00"
"41072","242703_at"," 9.119260e-01","3.749388e-01","1.000000e+00"
"41073","242704_at","-3.158715e-01","7.560025e-01","1.000000e+00"
"41074","242705_x_at"," 3.237739e-01","7.514379e-01","1.000000e+00"
"41075","242706_s_at"," 7.313692e-01","4.738238e-01","1.000000e+00"
"41076","242709_s_at","-1.040965e+00","3.136590e-01","1.000000e+00"
